title,date,pretty_date,url,been_tweeted
Sidelines,2004-04-15,Apr 2004,https://is.gd/FzksP2,0
Mirror mirror,2004-04-10,Apr 2004,https://is.gd/wUtKRm,0
All made up,2004-04-03,Apr 2004,https://is.gd/7N9ptQ,0
Snippets,2004-04-02,Apr 2004,https://is.gd/Sfe7XS,0
"Meghan Markle is a trailblazer, but does she know how to raise an Englishman? Luckily, I do...",2019-05-18,May 2019,https://is.gd/K8CZtj,0
"Keanu Reeves: Grief and loss, those things dont ever go away",2019-05-18,May 2019,https://is.gd/DGmW7W,0
"From New Yorks fake heiress to Donald Trump, were living in the age of the scam",2019-05-11,May 2019,https://is.gd/PFUGTy,0
Breast v bottle? Motherhood is messy enough without picking sides,2019-05-04,May 2019,https://is.gd/mi14ds,0
Celebrities bite back: why Armie Hammer and Justin Bieber should grow up and ignore their critics,2019-05-01,May 2019,https://is.gd/8RN2TH,0
Pamela Andersons Assange blanket conceals the truth of his detention,2019-05-08,May 2019,https://is.gd/BNoZpb,0
She was our Michelle Obama: how Gilda Radner changed comedy for ever,2019-05-07,May 2019,https://is.gd/hNMuda,0
Tony Slattery: I had a very happy time until I went slightly barmy,2019-04-29,Apr 2019,https://is.gd/djJbzH,0
Kim Kardashians budding law career takes celebrity hubris to a whole new level,2019-04-27,Apr 2019,https://is.gd/XDPEWV,0
Trump is visiting Britain  at least we can enjoy Melanias contempt,2019-04-24,Apr 2019,https://is.gd/7EAN7N,0
My great uncle was alienated in postwar France. Now Americans know how he felt,2017-08-26,Aug 2017,https://is.gd/bhGHiU,0
It's fine to talk about your abortion  but don't mention your elective caesarean,2017-08-19,Aug 2017,https://is.gd/7rw8CE,0
"Guys, stop making a fuss  being a man couldnt be easier",2017-08-14,Aug 2017,https://is.gd/Rb4FOe,0
Welcome to Gwyneths Goop mudroom. But does it sell rose quartz vaginal eggs?,2017-08-07,Aug 2017,https://is.gd/vzwDmt,0
Forget mullets and man-buns  only one hairstyle for men is truly unforgivable,2017-07-31,Jul 2017,https://is.gd/oadibL,0
Why Muslim supermodels Bella and Gigi Hadid are powerful weapons against Trump,2017-07-24,Jul 2017,https://is.gd/EhYXFf,0
The Goldmans on their pursuit of OJ Simpson: We were called racist for not agreeing with the verdict,2017-07-24,Jul 2017,https://is.gd/j0io2D,0
My sister-the-doctor has graduated  just as the world has turned on medical experts,2017-07-22,Jul 2017,https://is.gd/7GbBEH,0
"The Big Sick is funny, sweet, original  so why did it leave me furious?",2017-07-15,Jul 2017,https://is.gd/3KFqdU,0
Pet defective  the barking tale of Lena Dunhams dog,2017-07-13,Jul 2017,https://is.gd/vCFMUn,0
"Zadie, Alexa, Coco: why does fashion love naming bags and clothes?",2016-03-14,Mar 2016,https://is.gd/re8tdS,0
so the privately educated are the new underclass? Spare me the sob story,2016-03-05,Mar 2016,https://is.gd/FPwcHl,0
Gucci geek chic is as close as fashion gets to feminism,2016-03-07,Mar 2016,https://is.gd/W0NZCc,0
Nancy Meyers: I dont see a lot of movies about complicated women  I think its gotten worse,2015-10-01,Oct 2015,https://is.gd/pzcHXG,0
Back to the Futures parents were way ahead of their time,2015-10-01,Oct 2015,https://is.gd/178jeJ,0
Tinder is not to blame  dating has always been horrific andweird,2015-08-12,Aug 2015,https://is.gd/SngrZc,0
Stunted adolescents and bros4eva  the world according to Judd Apatow,2015-08-06,Aug 2015,https://is.gd/mpA1VI,0
Baftas 2014 afterparty: when stars don't collide,2014-02-17,Feb 2014,https://is.gd/eKTpde,0
The detective wore Prada: fashion on TV,2014-02-15,Feb 2014,https://is.gd/olObva,0
Red carpet revolution! Savvy female celebs are fighting back,2014-02-04,Feb 2014,https://is.gd/SR6SgT,0
"Yes, 70s fashion was truly shocking, but silly trends are part of our history",2014-01-27,Jan 2014,https://is.gd/HPmayl,0
Her: the movie every internet addict should be forced to watch,2014-01-28,Jan 2014,https://is.gd/tlrfBt,0
What a woman does with her pubic hair should be beyond the rule of fashion,2014-02-03,Feb 2014,https://is.gd/Jl6Zne,0
Thora Birch: how Hollywood's darling disappeared,2014-01-23,Jan 2014,https://is.gd/4wbUpj,0
LA style is odd  why wear metallic heels and skinny jeans in that heat?,2014-01-20,Jan 2014,https://is.gd/aRFI2m,0
Were the Golden Globes right to celebrate Woody Allen?,2014-01-14,Jan 2014,https://is.gd/1UnU4w,0
US elections 2012: the disturbing race to be mom-in-chief,2012-09-18,Sep 2012,https://is.gd/ZToyEI,0
Can David Cameron survive David Letterman's Late Show?,2012-09-25,Sep 2012,https://is.gd/RFpyR3,0
Why do grown men think it's acceptable to wear cardigans?,2012-09-17,Sep 2012,https://is.gd/Eey1ot,0
James Cameron: 'Hollywood gets action women wrong',2012-09-13,Sep 2012,https://is.gd/LQrPdJ,0
Why does Fifty Shades of Grey's Christian wear a tie?,2012-09-10,Sep 2012,https://is.gd/cvEt39,0
Rob Delaney: 'Twitter has rocketed me to a whole new level of standup',2012-09-17,Sep 2012,https://is.gd/qm9C1E,0
The dos and don'ts of student fashion,2012-09-11,Sep 2012,https://is.gd/eOcAxn,0
Wedding fashion: frumpy is always in,2012-09-03,Sep 2012,https://is.gd/90FRtA,0
Kim Cattrall: You can take the girl out of Liverpool | Interview,2011-06-24,Jun 2011,https://is.gd/qZytl4,0
New York must pass the same-sex marriage bill,2011-06-21,Jun 2011,https://is.gd/saBxYC,0
"Put down the straighteners, ladies",2011-06-19,Jun 2011,https://is.gd/2DwXlr,0
After the email dump [redacted] is history,2011-06-14,Jun 2011,https://is.gd/BvumFD,0
Paul Feig: 'I'm a failure',2011-06-13,Jun 2011,https://is.gd/fdSbhU,0
Ask Hadley: your fashion questions answered,2011-06-12,Jun 2011,https://is.gd/kLb0Yb,0
Your sex scandal questions answered,2011-06-07,Jun 2011,https://is.gd/bkqWRI,0
Funny women do exist in the movies,2011-05-31,May 2011,https://is.gd/zewQRV,0
"Tales of the City: Scissors, sex and sideburns",2011-06-05,Jun 2011,https://is.gd/5vovI3,0
Ask Hadley: Hadley Freeman on fashion faux pas,2009-03-29,Mar 2009,https://is.gd/zLZmTE,0
"Fern, how could you abandon This Morning?",2009-03-26,Mar 2009,https://is.gd/oT3fdX,0
Hadley Freeman on Hollywood's ageism,2009-03-24,Mar 2009,https://is.gd/WALwP9,0
Would you let Liam Gallagher dress you?,2009-03-23,Mar 2009,https://is.gd/7J9wlR,0
Absolutely dire 40% dip in Harvey Nicks' profits,2009-03-21,Mar 2009,https://is.gd/xXW6C2,0
No one is immune to the credit crunch  not even Harvey Nichols,2009-03-20,Mar 2009,https://is.gd/A9kNcp,0
The Dubya diaries,2009-03-20,Mar 2009,https://is.gd/bhsbsn,0
Robo-model is a fashion flop,2009-03-17,Mar 2009,https://is.gd/InfyOT,0
Ask Hadley: She can ease your fashion pain,2009-03-23,Mar 2009,https://is.gd/wE0CS4,0
How the credit crunch affected this season's fashion shows,2009-03-13,Mar 2009,https://is.gd/A1BLAP,0
Hadley Freeman on the return of Annie Lennox/Paula Yates/Roxette hair,2008-06-18,Jun 2008,https://is.gd/CPi8bA,0
STOP THE PRESSES! RESULTS ARE IN!,2008-06-17,Jun 2008,https://is.gd/aDLH8q,0
Ask Hadley: Hadley Freeman on male facial hair and Bill Clinton's 'do',2008-06-15,Jun 2008,https://is.gd/ZCazkL,0
Coleen: just getting better and better,2008-06-12,Jun 2008,https://is.gd/5CNjhL,0
"Angelina Jolie takes another thudding step across the line the separates ""sexy"" and ""embarrassing""",2008-06-12,Jun 2008,https://is.gd/8f3JsR,0
Quote of the day,2008-06-17,Jun 2008,https://is.gd/WrBhii,0
Fern: evil and wrong or sad and right?,2008-06-09,Jun 2008,https://is.gd/MCPPSy,0
Ask Hadley: Hadley Freeman on the return of Wayfarer sunglasses and dressing smart for summer,2008-06-08,Jun 2008,https://is.gd/ysxJ7L,0
MOST EXCITING NEWS OF ALL TIME!,2008-06-06,Jun 2008,https://is.gd/JOqXUx,0
"Gordon Ramsay: still around, still tedious",2008-06-06,Jun 2008,https://is.gd/WgTUyX,0
US tabloids go the extra mile in ensuring that Wilson suffers no further feelings of suicidal depression about his life and despair with the modern world,2007-09-13,Sep 2007,https://is.gd/q3M1aa,0
Ask Hadley: Covering up,2007-09-09,Sep 2007,https://is.gd/KNshNn,0
Zero intolerance,2007-09-14,Sep 2007,https://is.gd/37OvNt,0
It turns out our mothers were right: we Jews really can't sort out our love lives!,2007-09-06,Sep 2007,https://is.gd/pdlqFQ,0
Ask Hadley: When is a man too old to wear band T-shirts?,2007-09-02,Sep 2007,https://is.gd/wR8TRu,0
Suspects so far for Owen Wilson's breakdown include Elle magazine and Alan Partridge; police say no arrests have been made as yet,2007-08-29,Aug 2007,https://is.gd/bkciPp,0
Hadley Freeman asks why geeky Jewish males are suddenly hot property,2007-08-30,Aug 2007,https://is.gd/CNAyvl,0
Sam's fashion tip - a 150 pink calfskin Bible,2007-08-27,Aug 2007,https://is.gd/3nTmob,0
Amy Winehouse: a Jew writes,2007-08-24,Aug 2007,https://is.gd/75cjED,0
How much leg is too much leg?,2007-08-23,Aug 2007,https://is.gd/YGnZ6X,0
What to wear to the office Christmas party?,2006-12-06,Dec 2006,https://is.gd/8rrQS2,0
Looking a dog's breakfast in Audrey's old dress,2006-12-05,Dec 2006,https://is.gd/GCJS0z,0
Sunglasses in December,2006-12-11,Dec 2006,https://is.gd/1UuQWC,0
Hadley Freeman on drinking bottled water,2006-12-05,Dec 2006,https://is.gd/DKFJn4,0
Hadley Freeman on stylist Rachel Zoe,2006-12-04,Dec 2006,https://is.gd/nacLII,0
What to wear to the office Christmas party?,2006-12-04,Dec 2006,https://is.gd/BvBH6W,0
Ask Hadley: What is up with Katie Holmes? | Can I wear ankle boots on a date? | Is male long hair ever acceptable?,2006-11-27,Nov 2006,https://is.gd/j7kUHq,0
Mortal combats,2005-10-03,Oct 2005,https://is.gd/OtxPsx,0
Interview: Hadley Freeman meets the Mitchell Brothers,2005-10-01,Oct 2005,https://is.gd/3Jgnym,0
The third way,2005-09-26,Sep 2005,https://is.gd/4aSAk6,0
Interview: Hadley Freeman meets Bella Freud,2005-09-24,Sep 2005,https://is.gd/htE1Vi,0
Have we had enough of Madonna and Guy Ritchie?,2005-09-22,Sep 2005,https://is.gd/jeVhCC,0
An alternative to hiding in trousers,2005-09-19,Sep 2005,https://is.gd/76YBhZ,0
Agents eye Kate Moss's lost contracts for their models,2005-09-24,Sep 2005,https://is.gd/AUxBBi,0
My life as JT LeRoy: Savannah Knoop on playing the great literary hoaxer,2019-04-23,Apr 2019,https://is.gd/M0pJ1d,0
Louise Redknapp: Strictly put the fire back in my belly but it didnt break up my relationship,2019-04-15,Apr 2019,https://is.gd/ll0D1T,0
I love stories of badly-behaved houseguests  and Julian Assange has raised the bar,2019-04-20,Apr 2019,https://is.gd/hgPvZl,0
I returned to work four months after having twins  and never felt guilty,2019-04-17,Apr 2019,https://is.gd/Nwmt3Q,0
Tara Fitzgerald: 'I didn't think I was very talented. I didn't have that fight',2019-04-18,Apr 2019,https://is.gd/aoIw46,0
"I wanted to be the next Nora Ephron, but my novel got stuck. Did failure teach me anything?",2019-04-13,Apr 2019,https://is.gd/XhYmDF,0
Sorry but Fleabag's priest is an exploitative muppet,2019-04-10,Apr 2019,https://is.gd/JPfJ9W,0
Want to know where influencers spring from? Look at their parents,2019-04-03,Apr 2019,https://is.gd/pFbm6U,0
Michael Jacksons life showed us the journey from abused to abuser,2019-03-26,Mar 2019,https://is.gd/1fICda,0
Laila Lalami: White supremacists target Muslims but the threat isn't taken as seriously as other forms of terror,2019-03-22,Mar 2019,https://is.gd/YoiM8R,0
Leave Celine Dion alone  she was always a fashion monster,2017-07-17,Jul 2017,https://is.gd/UPzZJQ,0
"The Big Sick is funny, sweet, original  so why did it leave me furious?",2017-07-15,Jul 2017,https://is.gd/3KFqdU,0
Beyonc and the Instagram that gained 5m likes (and counting),2017-07-15,Jul 2017,https://is.gd/312cHq,0
Washed up: Kirstie Allsopps kitchen-stink drama,2017-07-13,Jul 2017,https://is.gd/ZenaXn,0
To the Bone confirms there are (almost) no good movies about anorexia,2017-07-12,Jul 2017,https://is.gd/CoK9KB,0
Not happy  why Pharrell Williams needs to update his views on childcare,2017-07-03,Jul 2017,https://is.gd/Azzbn3,0
"Vogue has a new editor. Bad news, it's not me  but here's my advice",2017-07-01,Jul 2017,https://is.gd/wEThtK,0
Brooklyn Beckham got a book deal on merit? Pull the other one,2017-07-08,Jul 2017,https://is.gd/OgMy6l,0
A former editor dished the dirt on Vogue  what did we learn? Its just like any other magazine,2017-07-06,Jul 2017,https://is.gd/jE0DWS,0
"Sorry, Jay-Z  saying that Jews own all property in America is antisemitic",2017-07-06,Jul 2017,https://is.gd/rJ2VaT,0
"Dont worry, Donald Trump wont win. ButIll sure miss him when hes gone",2015-08-06,Aug 2015,https://is.gd/GvH0rg,0
"Of all the best-dressed lists, Vanity Fairs is the most reliably deranged",2015-08-10,Aug 2015,https://is.gd/cP7pQ7,0
Why does fashion hate old people?,2015-08-03,Aug 2015,https://is.gd/j4TmFR,0
Jon Stewart's final Daily Show was a humble affair  like the man himself,2015-08-07,Aug 2015,https://is.gd/qHoVWA,0
Dont believe Hollywoods sexual fantasies about female journalists,2015-07-29,Jul 2015,https://is.gd/M0hLut,0
The brilliant thing about Kate Moss is that she can never be shamed,2015-07-27,Jul 2015,https://is.gd/eKhufr,0
"Crispin Glover: When you raise questions people say, Youre crazy",2015-07-30,Jul 2015,https://is.gd/SaM1sR,0
Help! My wardrobe is a complete state,2015-07-20,Jul 2015,https://is.gd/ZgDCbD,0
"Just when we need political satire more than ever, Jon Stewart bows out",2015-07-22,Jul 2015,https://is.gd/noQujQ,0
Its still harder for black people to win respect. Even Serena Williams,2015-07-15,Jul 2015,https://is.gd/zMubRN,0
Vladimir Putin and David Silvester seem not to understand what a gay person is  so here's a handy guide,2014-01-21,Jan 2014,https://is.gd/aetb5t,0
So is it maxi prints that are back in fashion or is it white? It can't be both!,2014-01-13,Jan 2014,https://is.gd/nTHxCy,0
12 Years a Slave exposes the brutal relationship between white and black women of the era,2014-01-07,Jan 2014,https://is.gd/6uQ8bP,0
Golden Globes 2014: 10 things we learned from this year's ceremony,2014-01-13,Jan 2014,https://is.gd/ZTequN,0
New year fashion resolutions  a three-step guide,2014-01-06,Jan 2014,https://is.gd/3lqzem,0
Will Ferrell: 'Playing super-sleazy is the most fun for me',2013-12-17,Dec 2013,https://is.gd/3Tzddp,0
Comedians and their parents: Sarah Silverman and father Donald,2013-12-14,Dec 2013,https://is.gd/JDJCkA,0
Comedians and their parents: Adam Buxton and 'Baaadad' Nigel,2013-12-14,Dec 2013,https://is.gd/x2sIP7,0
Beyonc wore fur to a vegan restaurant  and there's nothing contradictory about that,2013-12-10,Dec 2013,https://is.gd/d1Xbwb,0
"Riven by factionalism, the Republican party looks hell-bent on self-destruction",2012-08-28,Aug 2012,https://is.gd/izqWDE,0
How Tom Cruise became the biggest kook in entertainment,2012-09-04,Sep 2012,https://is.gd/ZCrIZ9,0
Everyone's talking about rape,2012-08-21,Aug 2012,https://is.gd/WKrzdc,0
Why it matters that Republican hopeful Paul Ryan dresses so badly,2012-08-20,Aug 2012,https://is.gd/vfHMzX,0
How to shop with friends,2012-08-27,Aug 2012,https://is.gd/o3CqjL,0
Does Grazia have a direct linkup to Jennifer Aniston's brain?,2012-08-23,Aug 2012,https://is.gd/wj68C2,0
Prince Harry's naked antics  a triumph for Britain?,2012-08-23,Aug 2012,https://is.gd/vZpza7,0
Tony Scott's films: still glowing after all these years,2012-08-20,Aug 2012,https://is.gd/Jax1CZ,0
London 2012 closing ceremony: the fashion reviewed,2012-08-12,Aug 2012,https://is.gd/QX02cA,0
Alicia Silverstone's letter to Putin,2012-08-16,Aug 2012,https://is.gd/u59nbE,0
Funny women do exist in the movies,2011-05-31,May 2011,https://is.gd/zewQRV,0
"Oprah Winfrey signs off quietly, after quarter of a century | Review",2011-05-25,May 2011,https://is.gd/EGwPWQ,0
Oprah Winfrey: the show is over,2011-05-24,May 2011,https://is.gd/PSP9IT,0
Is there such a thing as a nice bridesmaid dress?,2011-05-22,May 2011,https://is.gd/kIdfvX,0
Justin Bieber's perfume ad: seduction by a child is wrong,2011-05-29,May 2011,https://is.gd/v373Ya,0
Oprah Winfrey says au revoir with final show,2011-05-25,May 2011,https://is.gd/KaGU5O,0
Big hair is just cruel,2011-05-15,May 2011,https://is.gd/c4JDdO,0
No one's sure what Twitter or the royal family are for | Ask Hadley,2011-05-08,May 2011,https://is.gd/azt9ld,0
Tony award nominations build Jerusalem team's expectations,2011-05-03,May 2011,https://is.gd/486DOC,0
"Hadley Freeman, Lost in Showbiz: Twitter - what every attention-seeking celebrity has been waiting for",2009-03-13,Mar 2009,https://is.gd/pdDRe4,0
"Hadley Freeman, Lost in Showbiz: Paris fashion - the view from the eighth row",2009-03-13,Mar 2009,https://is.gd/i6gDYR,0
The celebrity cult of SpongeBob,2009-03-19,Mar 2009,https://is.gd/Ie1Qqj,0
It's time to ditch high heels,2009-03-11,Mar 2009,https://is.gd/crEAQ3,0
Ask Hadley: She can ease your fashion pain,2009-03-16,Mar 2009,https://is.gd/nWT4we,0
"Four fashion capitals, and a tale of two pairs of cities",2009-03-14,Mar 2009,https://is.gd/ykDEkp,0
"Hadley Freeman, Lost in Showbiz: A new string to Shannen Doherty's bow",2009-03-13,Mar 2009,https://is.gd/y3j02N,0
Paris fashion week: RM by Roland Mouret and Louis Vuitton,2009-03-12,Mar 2009,https://is.gd/vuKp0V,0
"Hadley Freeman, Lost in Showbiz: Hard times in the world of high fashion",2009-03-06,Mar 2009,https://is.gd/3fkQmM,0
Hadley Freeman on why it's great that Madonna has a new man 28 years younger than her,2009-03-04,Mar 2009,https://is.gd/Qek6nR,0
All rise for the judge,2008-06-12,Jun 2008,https://is.gd/dYdlOo,0
Coleen (and Wayne): the story so far,2008-06-12,Jun 2008,https://is.gd/zUCvgN,0
Mariah: bravely proving the adage there is no such thing as enough,2008-06-11,Jun 2008,https://is.gd/UD9zIq,0
"Absent from her own show, mocked on her own channel - can anything be done for Poor Fern?",2008-06-11,Jun 2008,https://is.gd/ZIPDn2,0
"And so, I couldn't help but wonder, who's more sexist - Sex and the City or New Yorker magazine?",2008-06-05,Jun 2008,https://is.gd/KTXQA3,0
"Lily Allen: kinda contrite, kinda couldn't give a toss",2008-06-04,Jun 2008,https://is.gd/2ZJtpp,0
"Here, kitty, here kitty ....",2008-05-29,May 2008,https://is.gd/JwmgZd,0
Hadley Freeman on what people are wearing at Hay,2008-05-26,May 2008,https://is.gd/mtFXL0,0
Ask Hadley: Hadley Freeman on David Miliband's hair and boots over jeans,2008-06-02,Jun 2008,https://is.gd/8Jv0Q9,0
Madonna ratchets up another kid; rumours that Angelina is inducing birth to keep up are 'unfounded',2008-05-29,May 2008,https://is.gd/lMAE2Q,0
Hadley Freeman on the return of power dressing,2007-08-22,Aug 2007,https://is.gd/YaFunE,0
Ask Hadley: A waist-land of clothes,2007-08-27,Aug 2007,https://is.gd/u9hTHl,0
